 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.160784, 0.450980, 0.874510, 0.964706, 0.945098, 0.803922, 0.447059, 0.160784, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.070588, 0.211765, 0.450980, 0.607843, 0.764706, 0.945098, 0.984314, 0.976471, 0.913725, 0.749020, 0.305882, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.000000, 0.000000, 0.058824, 0.247059, 0.533333, 0.847059, 0.960784, 1.000000, 1.000000, 1.000000, 1.000000, 0.980392, 0.882353, 0.368627, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.000000, 0.000000, 0.200000, 0.564706, 0.945098, 0.992157, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.941176, 0.650980, 0.254902, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.000000, 0.000000, 0.517647, 0.835294, 0.984314, 0.996078, 1.000000, 1.000000, 1.000000, 0.792157, 0.525490, 0.270588, 0.184314, 0.074510, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.035294, 0.121569, 0.709804, 0.968627, 1.000000, 1.000000, 0.901961, 0.752941, 0.572549, 0.403922, 0.243137, 0.149020, 0.294118, 0.231373, 0.117647, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.105882, 0.372549, 0.819608, 1.000000, 1.000000, 1.000000, 0.721569, 0.364706, 0.000000, 0.000000, 0.160784, 0.435294, 0.725490, 0.600000, 0.333333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.235294, 0.815686, 0.949020, 1.000000, 1.000000, 1.000000, 0.474510, 0.058824, 0.000000, 0.000000, 0.360784, 0.854902, 0.949020, 0.925490, 0.639216, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.133333, 0.439216, 0.960784, 0.988235, 1.000000, 0.964706, 0.800000, 0.329412, 0.000000, 0.000000, 0.000000, 0.415686, 0.976471, 0.996078, 0.996078, 0.709804, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.082353, 0.352941, 0.686275, 1.000000, 1.000000, 0.956863, 0.831373, 0.490196, 0.180392, 0.000000, 0.000000, 0.058824, 0.474510, 1.000000, 1.000000, 1.000000, 0.713726, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.282353, 0.654902, 0.956863, 1.000000, 1.000000, 0.850980, 0.560784, 0.094118, 0.000000, 0.000000, 0.000000, 0.200000, 0.588235, 1.000000, 1.000000, 1.000000, 0.713726, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.729412, 0.874510, 0.988235, 1.000000, 1.000000, 0.658824, 0.180392, 0.031373, 0.000000, 0.000000, 0.000000, 0.517647, 0.843137, 1.000000, 1.000000, 1.000000, 0.713726, 0.000000, 0.000000, 0.000000, 0.027451, 0.172549, 0.392157, 0.458824, 0.270588, 0.074510, 0.000000, 0.000000,
 0.945098, 0.976471, 1.000000, 1.000000, 0.988235, 0.639216, 0.152941, 0.027451, 0.000000, 0.035294, 0.121569, 0.709804, 0.968627, 1.000000, 1.000000, 1.000000, 0.835294, 0.427451, 0.427451, 0.427451, 0.450980, 0.568627, 0.741176, 0.792157, 0.631373, 0.180392, 0.000000, 0.000000,
 0.996078, 1.000000, 1.000000, 1.000000, 0.980392, 0.752941, 0.419608, 0.188235, 0.141176, 0.211765, 0.384314, 0.823529, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.992157, 0.972549, 0.278431, 0.000000, 0.000000,
 0.972549, 0.988235, 1.000000, 1.000000, 0.996078, 0.960784, 0.901961, 0.866667, 0.858824, 0.870588, 0.898039, 0.972549, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.996078, 0.286275, 0.000000, 0.000000,
 0.682353, 0.866667, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.933333, 0.768627, 0.219608, 0.000000, 0.000000,
 0.337255, 0.552941, 0.752941, 0.847059, 0.956863, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.835294, 0.713726, 0.713726, 0.713726, 0.713726, 0.713726, 0.713726, 0.713726, 0.631373, 0.423529, 0.121569, 0.000000, 0.000000,
 0.000000, 0.000000, 0.133333, 0.470588, 0.847059, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.427451, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.039216, 0.133333, 0.243137, 0.286275, 0.286275, 0.286275, 0.286275, 0.286275, 0.286275, 0.796078, 1.000000, 1.000000, 1.000000, 0.427451, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.713726, 1.000000, 1.000000, 1.000000, 0.427451, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.713726, 1.000000, 1.000000, 1.000000, 0.427451, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.713726, 1.000000, 1.000000, 1.000000, 0.427451, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.713726, 1.000000, 1.000000, 1.000000, 0.427451, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.713726, 1.000000, 1.000000, 1.000000, 0.427451, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.713726, 1.000000, 1.000000, 1.000000, 0.427451, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.572549, 0.886275, 0.984314, 0.898039, 0.376471, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.294118, 0.478431, 0.556863, 0.490196, 0.203922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
